Date,open,high,low,close,adjclose,volume,ingested_at_utc
02-03-2018,158000,159000,154500,156000,117158,591106,2026-02-19 06:47:45.287325+00:00
05-03-2018,155500,157000,152500,153000,114904.9531,410894,2026-02-19 06:47:45.287325+00:00
06-03-2018,154500,158000,154500,157000,117909.0078,375611,2026-02-19 06:47:45.287325+00:00
07-03-2018,154000,155000,152000,152500,114529.4531,598406,2026-02-19 06:47:45.287325+00:00
08-03-2018,153500,155000,152000,154500,116031.4766,488545,2026-02-19 06:47:45.287325+00:00
09-03-2018,153500,155000,152500,154000,115655.9766,460548,2026-02-19 06:47:45.287325+00:00
12-03-2018,154000,155500,153000,153500,115280.4922,422236,2026-02-19 06:47:45.287325+00:00
13-03-2018,152500,155000,152500,153500,115280.4922,378343,2026-02-19 06:47:45.287325+00:00
14-03-2018,152500,157000,152000,156000,117158,605609,2026-02-19 06:47:45.287325+00:00
15-03-2018,156500,159000,155000,157500,118284.5156,367882,2026-02-19 06:47:45.287325+00:00
16-03-2018,158000,159500,156000,157500,118284.5156,351970,2026-02-19 06:47:45.287325+00:00
19-03-2018,152500,153000,150000,151500,113778.4375,749609,2026-02-19 06:47:45.287325+00:00
20-03-2018,150500,153500,150000,152500,114529.4531,311027,2026-02-19 06:47:45.287325+00:00
21-03-2018,152500,155000,152500,154500,116031.4766,277076,2026-02-19 06:47:45.287325+00:00
22-03-2018,154500,154500,152000,152500,114529.4531,330219,2026-02-19 06:47:45.287325+00:00
23-03-2018,151000,153000,150500,151500,113778.4375,578521,2026-02-19 06:47:45.287325+00:00
26-03-2018,151000,152500,149500,149500,112276.4219,466599,2026-02-19 06:47:45.287325+00:00
27-03-2018,150000,154000,149500,154000,115655.9766,683470,2026-02-19 06:47:45.287325+00:00
28-03-2018,153000,155000,148000,151500,113778.4375,905733,2026-02-19 06:47:45.287325+00:00
29-03-2018,150500,152000,142500,143500,107770.3281,1532300,2026-02-19 06:47:45.287325+00:00
30-03-2018,144000,145500,142500,143500,107770.3281,525910,2026-02-19 06:47:45.287325+00:00
02-04-2018,144500,148500,144000,148500,111525.4063,569272,2026-02-19 06:47:45.287325+00:00
03-04-2018,147000,152500,145500,152000,114153.9141,2258712,2026-02-19 06:47:45.287325+00:00
04-04-2018,156000,159500,155000,156500,117533.4844,1198367,2026-02-19 06:47:45.287325+00:00
05-04-2018,157000,158000,153500,154000,115655.9766,404008,2026-02-19 06:47:45.287325+00:00
06-04-2018,155000,155500,152000,152500,114529.4531,377964,2026-02-19 06:47:45.287325+00:00
09-04-2018,152000,153000,150500,151000,113402.9297,319141,2026-02-19 06:47:45.287325+00:00
10-04-2018,150000,153000,149000,151000,113402.9297,371422,2026-02-19 06:47:45.287325+00:00
11-04-2018,150500,152000,150000,150000,112651.9063,329076,2026-02-19 06:47:45.287325+00:00
12-04-2018,151000,152500,150000,152000,114153.9141,297375,2026-02-19 06:47:45.287325+00:00
13-04-2018,151500,152000,149500,150500,113027.4219,425396,2026-02-19 06:47:45.287325+00:00
16-04-2018,151000,154000,150000,153000,114904.9531,303065,2026-02-19 06:47:45.287325+00:00
17-04-2018,154000,158000,154000,157500,118284.5156,670905,2026-02-19 06:47:45.287325+00:00
18-04-2018,158000,159500,157000,158500,119035.5234,507655,2026-02-19 06:47:45.287325+00:00
19-04-2018,157500,158000,155000,158000,118660.0234,344290,2026-02-19 06:47:45.287325+00:00
20-04-2018,157000,160000,156500,160000,120162.0391,406412,2026-02-19 06:47:45.287325+00:00
23-04-2018,160000,160000,157000,159500,119786.5391,284140,2026-02-19 06:47:45.287325+00:00
24-04-2018,161500,165500,161500,162500,122039.5625,644850,2026-02-19 06:47:45.287325+00:00
25-04-2018,162000,164000,160000,164000,123166.0781,407673,2026-02-19 06:47:45.287325+00:00
26-04-2018,164000,164000,154500,156500,117533.4844,861668,2026-02-19 06:47:45.287325+00:00
27-04-2018,155000,161500,154000,158000,118660.0234,887506,2026-02-19 06:47:45.287325+00:00
30-04-2018,159000,160500,157000,160000,120162.0391,351811,2026-02-19 06:47:45.287325+00:00
02-05-2018,159000,160500,157000,160000,120162.0391,377086,2026-02-19 06:47:45.287325+00:00
03-05-2018,162500,163000,160000,160000,120162.0391,324816,2026-02-19 06:47:45.287325+00:00
04-05-2018,158000,160000,156500,158000,118660.0234,448848,2026-02-19 06:47:45.287325+00:00
08-05-2018,158500,161000,154500,156000,117158,595219,2026-02-19 06:47:45.287325+00:00
09-05-2018,154500,156000,153500,153500,115280.4922,513770,2026-02-19 06:47:45.287325+00:00
10-05-2018,152500,154000,150500,152000,114153.9141,747954,2026-02-19 06:47:45.287325+00:00
11-05-2018,152000,154000,151500,153000,114904.9531,319288,2026-02-19 06:47:45.287325+00:00
14-05-2018,153500,154500,150500,151000,113402.9297,439028,2026-02-19 06:47:45.287325+00:00
15-05-2018,150000,151500,148000,148500,111525.4063,611470,2026-02-19 06:47:45.287325+00:00
16-05-2018,148500,151500,146000,150500,113027.4219,599945,2026-02-19 06:47:45.287325+00:00
17-05-2018,150500,151000,149500,149500,112276.4219,297968,2026-02-19 06:47:45.287325+00:00
18-05-2018,148500,150000,148000,150000,112651.9063,330193,2026-02-19 06:47:45.287325+00:00
21-05-2018,149500,151000,149000,149000,111900.8906,332251,2026-02-19 06:47:45.287325+00:00
23-05-2018,147000,148500,144000,144500,108521.3828,1062994,2026-02-19 06:47:45.287325+00:00
24-05-2018,144000,144500,139000,140000,105141.8047,1387498,2026-02-19 06:47:45.287325+00:00
25-05-2018,139500,141000,138500,139000,104390.7656,697859,2026-02-19 06:47:45.287325+00:00
28-05-2018,139000,140500,138000,138500,104015.2734,498199,2026-02-19 06:47:45.287325+00:00
29-05-2018,139500,141000,139000,140000,105141.8047,471953,2026-02-19 06:47:45.287325+00:00
30-05-2018,138500,139500,136000,137500,103264.2578,648596,2026-02-19 06:47:45.287325+00:00
31-05-2018,139000,140000,137500,139000,104390.7656,835047,2026-02-19 06:47:45.287325+00:00
01-06-2018,138500,140000,137500,140000,105141.8047,395619,2026-02-19 06:47:45.287325+00:00
04-06-2018,140000,144000,139000,143000,107394.8281,903195,2026-02-19 06:47:45.287325+00:00
05-06-2018,143500,144000,140500,142500,107019.3125,374748,2026-02-19 06:47:45.287325+00:00
07-06-2018,142000,144000,141500,142500,107019.3125,511413,2026-02-19 06:47:45.287325+00:00
08-06-2018,142000,142500,140000,141000,105892.8047,539842,2026-02-19 06:47:45.287325+00:00
11-06-2018,140000,140500,139000,139500,104766.2813,441032,2026-02-19 06:47:45.287325+00:00
12-06-2018,140000,142000,139500,140500,105517.3047,486396,2026-02-19 06:47:45.287325+00:00
14-06-2018,138500,139000,135000,135000,101386.7422,1036041,2026-02-19 06:47:45.287325+00:00
15-06-2018,136000,136500,133000,134000,100635.7031,762750,2026-02-19 06:47:45.287325+00:00
18-06-2018,134500,136500,134500,135000,101386.7422,497745,2026-02-19 06:47:45.287325+00:00
19-06-2018,134000,135000,131000,131500,98758.1875,781548,2026-02-19 06:47:45.287325+00:00
20-06-2018,130500,131500,129000,129500,97256.16406,595333,2026-02-19 06:47:45.287325+00:00
21-06-2018,129500,130500,127000,127000,95378.61719,608003,2026-02-19 06:47:45.287325+00:00
22-06-2018,126000,131000,125000,130000,97631.65625,716503,2026-02-19 06:47:45.287325+00:00
25-06-2018,129500,130000,128000,129000,96880.64063,563769,2026-02-19 06:47:45.287325+00:00
26-06-2018,128000,131000,127500,129500,97256.16406,703936,2026-02-19 06:47:45.287325+00:00
27-06-2018,129000,130500,125500,127500,95754.11719,935679,2026-02-19 06:47:45.287325+00:00
28-06-2018,126000,126500,123000,125000,94618.71875,1101059,2026-02-19 06:47:45.287325+00:00
29-06-2018,124500,126000,123500,125500,94997.17969,496503,2026-02-19 06:47:45.287325+00:00
02-07-2018,125000,125500,123000,123500,93483.28125,428578,2026-02-19 06:47:45.287325+00:00
03-07-2018,125500,125500,119500,122000,92347.84375,556533,2026-02-19 06:47:45.287325+00:00
04-07-2018,120500,122500,118000,119500,90455.48438,510210,2026-02-19 06:47:45.287325+00:00
05-07-2018,119000,122000,118000,121500,91969.38281,845590,2026-02-19 06:47:45.287325+00:00
06-07-2018,122500,126000,122500,123500,93483.28125,658197,2026-02-19 06:47:45.287325+00:00
09-07-2018,124000,125000,122500,124500,94240.21875,303024,2026-02-19 06:47:45.287325+00:00
10-07-2018,123500,125500,122500,123500,93483.28125,328075,2026-02-19 06:47:45.287325+00:00
11-07-2018,121000,123000,120500,121500,91969.38281,384762,2026-02-19 06:47:45.287325+00:00
12-07-2018,121500,125000,121000,123000,93104.80469,613187,2026-02-19 06:47:45.287325+00:00
13-07-2018,123500,125000,122000,122500,92726.33594,306680,2026-02-19 06:47:45.287325+00:00
16-07-2018,122500,127500,122500,126000,95375.65625,494043,2026-02-19 06:47:45.287325+00:00
17-07-2018,126000,129000,125000,126500,95754.11719,436989,2026-02-19 06:47:45.287325+00:00
18-07-2018,127000,128500,124000,124000,93861.75,325090,2026-02-19 06:47:45.287325+00:00
19-07-2018,125000,125500,123500,124000,93861.75,359064,2026-02-19 06:47:45.287325+00:00
20-07-2018,124500,128500,122500,127000,96132.60156,463776,2026-02-19 06:47:45.287325+00:00
23-07-2018,127500,131000,127000,129500,98024.96875,660426,2026-02-19 06:47:45.287325+00:00
24-07-2018,129500,130000,126500,129500,98024.96875,479217,2026-02-19 06:47:45.287325+00:00
25-07-2018,130000,130500,129000,130500,98781.9375,305338,2026-02-19 06:47:45.287325+00:00
26-07-2018,131000,131500,128000,130000,98403.46094,484321,2026-02-19 06:47:45.287325+00:00
27-07-2018,129500,131500,129000,129500,98024.96875,365369,2026-02-19 06:47:45.287325+00:00
30-07-2018,129000,131000,128500,130500,98781.9375,179748,2026-02-19 06:47:45.287325+00:00
31-07-2018,131000,131000,128500,129500,98024.96875,306556,2026-02-19 06:47:45.287325+00:00
01-08-2018,130000,130500,128000,128500,97268.02344,244440,2026-02-19 06:47:45.287325+00:00
02-08-2018,128000,128500,124000,125500,94997.17969,425332,2026-02-19 06:47:45.287325+00:00
03-08-2018,124000,125500,124000,124000,93861.75,468331,2026-02-19 06:47:45.287325+00:00
06-08-2018,124500,126000,124000,124500,94240.21875,317150,2026-02-19 06:47:45.287325+00:00
07-08-2018,124000,126000,123500,125000,94618.71875,285278,2026-02-19 06:47:45.287325+00:00
08-08-2018,125500,129500,125500,127500,96511.08594,816582,2026-02-19 06:47:45.287325+00:00
09-08-2018,126500,127500,125500,126000,95375.65625,532068,2026-02-19 06:47:45.287325+00:00
10-08-2018,126000,127000,124500,126000,95375.65625,194355,2026-02-19 06:47:45.287325+00:00
13-08-2018,125000,126000,123000,123500,93483.28125,319273,2026-02-19 06:47:45.287325+00:00
14-08-2018,124500,125000,122500,123000,93104.80469,291859,2026-02-19 06:47:45.287325+00:00
16-08-2018,122000,127000,122000,126500,95754.11719,561446,2026-02-19 06:47:45.287325+00:00
17-08-2018,125500,127000,125000,126500,95754.11719,207735,2026-02-19 06:47:45.287325+00:00
20-08-2018,127500,128000,126000,127500,96511.08594,310969,2026-02-19 06:47:45.287325+00:00
21-08-2018,127000,127500,124000,125500,94997.17969,339831,2026-02-19 06:47:45.287325+00:00
22-08-2018,125500,127000,124500,126000,95375.65625,329800,2026-02-19 06:47:45.287325+00:00
23-08-2018,125500,126000,123000,124500,94240.21875,229027,2026-02-19 06:47:45.287325+00:00
24-08-2018,123500,124500,123000,124500,94240.21875,232363,2026-02-19 06:47:45.287325+00:00
27-08-2018,125000,125500,123500,124000,93861.75,226756,2026-02-19 06:47:45.287325+00:00
28-08-2018,125000,127000,124000,125000,94618.71875,402853,2026-02-19 06:47:45.287325+00:00
29-08-2018,125000,125000,123500,124000,93861.75,309579,2026-02-19 06:47:45.287325+00:00
30-08-2018,124000,125000,123000,123500,93483.28125,385998,2026-02-19 06:47:45.287325+00:00
31-08-2018,124000,126000,123000,125000,94618.71875,529278,2026-02-19 06:47:45.287325+00:00
03-09-2018,124500,126000,123500,125000,94618.71875,264041,2026-02-19 06:47:45.287325+00:00
04-09-2018,125500,127000,124500,126500,95754.11719,297393,2026-02-19 06:47:45.287325+00:00
05-09-2018,126500,131000,126500,129000,97646.5,871735,2026-02-19 06:47:45.287325+00:00
06-09-2018,130000,136000,130000,134000,101431.2734,935048,2026-02-19 06:47:45.287325+00:00
07-09-2018,136000,137000,131500,133000,100674.3047,793026,2026-02-19 06:47:45.287325+00:00
10-09-2018,131500,133500,130000,131000,99160.39844,320236,2026-02-19 06:47:45.287325+00:00
11-09-2018,130000,130500,128000,128000,96889.53906,514468,2026-02-19 06:47:45.287325+00:00
12-09-2018,128500,131000,128000,129500,98024.96875,340635,2026-02-19 06:47:45.287325+00:00
13-09-2018,130500,130500,128000,128500,97268.02344,411245,2026-02-19 06:47:45.287325+00:00
14-09-2018,129500,131000,129000,129500,98024.96875,259936,2026-02-19 06:47:45.287325+00:00
17-09-2018,129000,129500,128000,128500,97268.02344,305158,2026-02-19 06:47:45.287325+00:00
18-09-2018,128500,130000,128000,128000,96889.53906,368661,2026-02-19 06:47:45.287325+00:00
19-09-2018,128500,129000,125500,126500,95754.11719,420484,2026-02-19 06:47:45.287325+00:00
20-09-2018,126500,130000,126000,129000,97646.5,378436,2026-02-19 06:47:45.287325+00:00
21-09-2018,131000,131000,127500,129000,97646.5,765535,2026-02-19 06:47:45.287325+00:00
27-09-2018,130000,130500,128500,130500,98781.9375,465760,2026-02-19 06:47:45.287325+00:00
28-09-2018,130000,130500,128000,129500,98024.96875,295867,2026-02-19 06:47:45.287325+00:00
01-10-2018,130000,130000,128500,129000,97646.5,233662,2026-02-19 06:47:45.287325+00:00
02-10-2018,128500,129500,128000,128500,97268.02344,215297,2026-02-19 06:47:45.287325+00:00
04-10-2018,128500,129000,122500,124500,94240.21875,671140,2026-02-19 06:47:45.287325+00:00
05-10-2018,126000,126000,123000,124500,94240.21875,284015,2026-02-19 06:47:45.287325+00:00
08-10-2018,123500,124000,121500,122000,92347.84375,386710,2026-02-19 06:47:45.287325+00:00
10-10-2018,122500,123000,119500,120000,90833.95313,536984,2026-02-19 06:47:45.287325+00:00
11-10-2018,118500,120500,116000,116000,87806.15625,701523,2026-02-19 06:47:45.287325+00:00
12-10-2018,115500,118000,114500,115500,87427.69531,672541,2026-02-19 06:47:45.287325+00:00
15-10-2018,116500,117000,111500,113500,85913.79688,697689,2026-02-19 06:47:45.287325+00:00
16-10-2018,114000,117500,113500,116500,88184.61719,503295,2026-02-19 06:47:45.287325+00:00
17-10-2018,117500,119500,116500,118500,89698.52344,385112,2026-02-19 06:47:45.287325+00:00
18-10-2018,118000,118500,114000,116000,87806.15625,708181,2026-02-19 06:47:45.287325+00:00
19-10-2018,114500,117500,114000,115500,87427.69531,493067,2026-02-19 06:47:45.287325+00:00
22-10-2018,115000,118000,114500,118000,89320.0625,378176,2026-02-19 06:47:45.287325+00:00
23-10-2018,117000,118000,114000,116500,88184.61719,575347,2026-02-19 06:47:45.287325+00:00
24-10-2018,117500,118500,116000,117000,88563.10938,776694,2026-02-19 06:47:45.287325+00:00
25-10-2018,116000,116000,102500,110000,83264.46875,1633392,2026-02-19 06:47:45.287325+00:00
26-10-2018,110000,113000,107500,108000,81750.57813,867074,2026-02-19 06:47:45.287325+00:00
29-10-2018,106000,108500,104000,106000,80236.64844,876545,2026-02-19 06:47:45.287325+00:00
30-10-2018,106500,109500,106000,107500,81372.07813,429587,2026-02-19 06:47:45.287325+00:00
31-10-2018,106500,107000,103500,106500,80615.14063,752213,2026-02-19 06:47:45.287325+00:00
01-11-2018,106500,109000,104500,108500,82129.04688,487868,2026-02-19 06:47:45.287325+00:00
02-11-2018,107000,110500,106500,110000,83264.46875,586857,2026-02-19 06:47:45.287325+00:00
05-11-2018,107000,107500,103500,104000,78722.74219,921610,2026-02-19 06:47:45.287325+00:00
06-11-2018,105000,108500,104500,107500,81372.07813,775343,2026-02-19 06:47:45.287325+00:00
07-11-2018,106500,108000,105500,107500,81372.07813,619311,2026-02-19 06:47:45.287325+00:00
08-11-2018,109000,109000,105500,105500,79858.1875,588487,2026-02-19 06:47:45.287325+00:00
09-11-2018,106000,110000,104500,105000,79479.71875,668003,2026-02-19 06:47:45.287325+00:00
12-11-2018,105000,105500,100500,102000,77208.85156,792697,2026-02-19 06:47:45.287325+00:00
13-11-2018,99900,102500,99600,102500,77587.33594,397209,2026-02-19 06:47:45.287325+00:00
14-11-2018,103500,104500,100500,101500,76830.38281,637102,2026-02-19 06:47:45.287325+00:00
15-11-2018,101000,103500,100500,103000,77965.8125,449187,2026-02-19 06:47:45.287325+00:00
16-11-2018,104000,104500,102000,103000,77965.8125,361507,2026-02-19 06:47:45.287325+00:00
19-11-2018,103000,103500,101000,101500,76830.38281,555495,2026-02-19 06:47:45.287325+00:00
20-11-2018,101000,101000,97100,97500,73802.58594,1295271,2026-02-19 06:47:45.287325+00:00
21-11-2018,96500,97900,95800,97800,74029.66406,883111,2026-02-19 06:47:45.287325+00:00
22-11-2018,98000,98000,92500,92800,70244.92188,1527106,2026-02-19 06:47:45.287325+00:00
23-11-2018,92800,94000,92600,93700,70926.17969,558490,2026-02-19 06:47:45.287325+00:00
26-11-2018,93600,95800,93500,95100,71985.90625,663188,2026-02-19 06:47:45.287325+00:00
27-11-2018,95900,101500,95800,101000,76451.92188,1436195,2026-02-19 06:47:45.287325+00:00
28-11-2018,100500,101500,99800,101000,76451.92188,602728,2026-02-19 06:47:45.287325+00:00
29-11-2018,102000,103000,99100,100000,75694.96094,811011,2026-02-19 06:47:45.287325+00:00
30-11-2018,103000,108000,102500,107000,80993.60938,3017114,2026-02-19 06:47:45.287325+00:00
03-12-2018,108500,109000,106500,108500,82129.04688,723565,2026-02-19 06:47:45.287325+00:00
04-12-2018,108500,108500,105500,107500,81372.07813,612079,2026-02-19 06:47:45.287325+00:00
05-12-2018,106000,108500,106000,107500,81372.07813,519108,2026-02-19 06:47:45.287325+00:00
06-12-2018,107500,112500,106000,110500,83642.9375,896541,2026-02-19 06:47:45.287325+00:00
07-12-2018,110000,112000,109500,111000,84021.39844,566780,2026-02-19 06:47:45.287325+00:00
10-12-2018,108500,111000,108500,110500,83642.9375,367098,2026-02-19 06:47:45.287325+00:00
11-12-2018,109500,112500,108500,111500,84399.89063,372363,2026-02-19 06:47:45.287325+00:00
12-12-2018,111500,121500,111000,118500,89698.52344,1558536,2026-02-19 06:47:45.287325+00:00
13-12-2018,116500,120000,116500,118500,89698.52344,1093587,2026-02-19 06:47:45.287325+00:00
14-12-2018,119000,120000,115000,116500,88184.61719,534429,2026-02-19 06:47:45.287325+00:00
17-12-2018,115000,118500,112500,116500,88184.61719,602835,2026-02-19 06:47:45.287325+00:00
18-12-2018,117500,120000,116000,118000,89320.0625,889260,2026-02-19 06:47:45.287325+00:00
19-12-2018,118500,123500,118500,123000,93104.80469,841175,2026-02-19 06:47:45.287325+00:00
20-12-2018,121500,124500,120500,121500,91969.38281,682779,2026-02-19 06:47:45.287325+00:00
21-12-2018,120500,122500,119500,122500,92726.33594,643918,2026-02-19 06:47:45.287325+00:00
24-12-2018,122000,124000,121500,123000,93104.80469,301455,2026-02-19 06:47:45.287325+00:00
26-12-2018,121500,122000,118500,120000,90833.95313,550552,2026-02-19 06:47:45.287325+00:00
27-12-2018,118000,120000,117500,118500,91998.48438,458613,2026-02-19 06:47:45.287325+00:00
28-12-2018,118500,120000,117500,118500,91998.48438,398062,2026-02-19 06:47:45.287325+00:00
02-01-2019,117500,118000,113500,114000,88504.88281,565493,2026-02-19 06:47:45.287325+00:00
03-01-2019,113000,118500,113000,116500,90445.76563,608591,2026-02-19 06:47:45.287325+00:00
04-01-2019,116000,123000,116000,119500,92774.85938,1326978,2026-02-19 06:47:45.287325+00:00
07-01-2019,121000,121500,119500,120500,93551.21875,428416,2026-02-19 06:47:45.287325+00:00
08-01-2019,121500,123500,118500,119500,92774.85938,582117,2026-02-19 06:47:45.287325+00:00
09-01-2019,119000,124000,119000,123000,95492.10938,846392,2026-02-19 06:47:45.287325+00:00
10-01-2019,121500,123000,119500,123000,95492.10938,648837,2026-02-19 06:47:45.287325+00:00
11-01-2019,123000,124500,122000,123000,95492.10938,440529,2026-02-19 06:47:45.287325+00:00
14-01-2019,122500,124000,121000,121500,94327.57031,297709,2026-02-19 06:47:45.287325+00:00
15-01-2019,121000,128000,120500,127500,98985.71875,828015,2026-02-19 06:47:45.287325+00:00
16-01-2019,127000,129000,126000,128500,99762.07031,397335,2026-02-19 06:47:45.287325+00:00
17-01-2019,128500,130000,127500,129500,100538.4375,513711,2026-02-19 06:47:45.287325+00:00
18-01-2019,129500,131500,129500,131000,101702.9688,556106,2026-02-19 06:47:45.287325+00:00
21-01-2019,132000,132000,126500,127000,98597.53125,657273,2026-02-19 06:47:45.287325+00:00
22-01-2019,126500,128000,125000,127500,98985.71875,446263,2026-02-19 06:47:45.287325+00:00
23-01-2019,128000,130000,127000,129000,100150.2578,422209,2026-02-19 06:47:45.287325+00:00
24-01-2019,128000,130000,124500,130000,100926.625,778826,2026-02-19 06:47:45.287325+00:00
25-01-2019,127500,130000,127500,128500,99762.07031,535338,2026-02-19 06:47:45.287325+00:00
28-01-2019,128500,130000,125500,126500,98209.35938,541428,2026-02-19 06:47:45.287325+00:00
29-01-2019,126500,128500,126000,128000,99373.89844,445671,2026-02-19 06:47:45.287325+00:00
30-01-2019,128500,129500,126500,129500,100538.4375,463542,2026-02-19 06:47:45.287325+00:00
31-01-2019,130000,131000,128500,129500,100538.4375,509642,2026-02-19 06:47:45.287325+00:00
01-02-2019,129500,130000,128500,129500,100538.4375,392755,2026-02-19 06:47:45.287325+00:00
07-02-2019,128500,129000,125500,126000,97821.17969,530165,2026-02-19 06:47:45.287325+00:00
08-02-2019,125500,126500,124500,125500,97433,365392,2026-02-19 06:47:45.287325+00:00
11-02-2019,126000,129000,126000,127500,98985.71875,425879,2026-02-19 06:47:45.287325+00:00
12-02-2019,129000,129000,126500,128500,99762.07031,443035,2026-02-19 06:47:45.287325+00:00
13-02-2019,128500,128500,124000,124500,96656.63281,620173,2026-02-19 06:47:45.287325+00:00
14-02-2019,123500,124000,119500,121500,94327.57031,1072937,2026-02-19 06:47:45.287325+00:00
15-02-2019,121000,121500,120000,121000,93939.38281,446734,2026-02-19 06:47:45.287325+00:00
18-02-2019,121000,122000,118500,120500,93551.21875,557734,2026-02-19 06:47:45.287325+00:00
19-02-2019,119500,120500,119000,119500,92774.85938,470357,2026-02-19 06:47:45.287325+00:00
20-02-2019,119500,121500,119000,119000,92386.6875,735087,2026-02-19 06:47:45.287325+00:00
21-02-2019,118500,121000,118500,120000,93163.02344,588691,2026-02-19 06:47:45.287325+00:00
22-02-2019,119500,121500,119500,121000,93939.38281,353516,2026-02-19 06:47:45.287325+00:00
25-02-2019,120500,122500,120000,121000,93939.38281,314081,2026-02-19 06:47:45.287325+00:00
26-02-2019,121500,124000,121500,122500,95103.9375,781497,2026-02-19 06:47:45.287325+00:00
27-02-2019,128000,130000,126000,129000,100150.2578,1233285,2026-02-19 06:47:45.287325+00:00
28-02-2019,127500,129000,126000,126500,98209.35938,946738,2026-02-19 06:47:45.287325+00:00
04-03-2019,125000,126000,121000,122000,94715.73438,937284,2026-02-19 06:47:45.287325+00:00
05-03-2019,121500,122000,119500,121500,94327.57031,428825,2026-02-19 06:47:45.287325+00:00
06-03-2019,122500,126500,121500,124500,96656.63281,599316,2026-02-19 06:47:45.287325+00:00
07-03-2019,126500,129000,123000,125500,97433,791500,2026-02-19 06:47:45.287325+00:00
08-03-2019,125000,125000,120000,120000,93163.02344,467762,2026-02-19 06:47:45.287325+00:00
11-03-2019,121000,121500,119000,121000,93939.38281,281873,2026-02-19 06:47:45.287325+00:00
12-03-2019,121500,125500,121500,125500,97433,621289,2026-02-19 06:47:45.287325+00:00
