Date,open,high,low,close,adjclose,volume,ingested_at_utc
14-03-2022,166500,167500,163000,164500,137090.4531,1112790,2026-02-19 06:47:45.287325+00:00
15-03-2022,164500,164500,164500,164500,137090.4531,0,2026-02-19 06:47:45.287325+00:00
16-03-2022,164500,164500,164500,164500,137090.4531,0,2026-02-19 06:47:45.287325+00:00
17-03-2022,164500,164500,164500,164500,137090.4531,0,2026-02-19 06:47:45.287325+00:00
18-03-2022,171500,171500,169500,171000,142507.4063,782119,2026-02-19 06:47:45.287325+00:00
21-03-2022,171000,171000,171000,171000,142507.4063,0,2026-02-19 06:47:45.287325+00:00
22-03-2022,169000,174500,169000,173500,144590.8438,1166430,2026-02-19 06:47:45.287325+00:00
23-03-2022,175000,177500,174000,176000,146674.2813,952954,2026-02-19 06:47:45.287325+00:00
24-03-2022,174000,177000,173500,176000,146674.2813,709518,2026-02-19 06:47:45.287325+00:00
25-03-2022,176500,176500,173000,174000,145007.5313,563456,2026-02-19 06:47:45.287325+00:00
28-03-2022,172000,175500,171000,174500,145424.2188,459678,2026-02-19 06:47:45.287325+00:00
29-03-2022,176000,178000,174000,176500,147090.9844,545335,2026-02-19 06:47:45.287325+00:00
30-03-2022,180000,183000,179500,181000,150841.1875,1082135,2026-02-19 06:47:45.287325+00:00
31-03-2022,180500,181000,179000,180500,150424.4844,576522,2026-02-19 06:47:45.287325+00:00
01-04-2022,178000,178500,177000,178000,148341.0625,470770,2026-02-19 06:47:45.287325+00:00
04-04-2022,177000,179000,174500,178000,148341.0625,509106,2026-02-19 06:47:45.287325+00:00
05-04-2022,178500,180000,177000,179000,149174.4219,426072,2026-02-19 06:47:45.287325+00:00
06-04-2022,177000,182000,176500,180000,150007.8281,641803,2026-02-19 06:47:45.287325+00:00
07-04-2022,180000,182000,178500,178500,148757.7188,778374,2026-02-19 06:47:45.287325+00:00
08-04-2022,178000,179000,175500,176500,147090.9844,458780,2026-02-19 06:47:45.287325+00:00
11-04-2022,176000,181000,175500,179500,149591.1094,641674,2026-02-19 06:47:45.287325+00:00
12-04-2022,179000,180500,176500,178000,148341.0625,626266,2026-02-19 06:47:45.287325+00:00
13-04-2022,179500,181000,178500,181000,150841.1875,498547,2026-02-19 06:47:45.287325+00:00
14-04-2022,181000,182000,176500,177500,147924.3594,898024,2026-02-19 06:47:45.287325+00:00
15-04-2022,176500,178000,175500,177000,147507.6719,559522,2026-02-19 06:47:45.287325+00:00
18-04-2022,176000,178500,175500,178500,148757.7188,275773,2026-02-19 06:47:45.287325+00:00
19-04-2022,178500,181500,178000,181000,150841.1875,623880,2026-02-19 06:47:45.287325+00:00
20-04-2022,181000,184000,180000,183000,152507.9375,814107,2026-02-19 06:47:45.287325+00:00
21-04-2022,184000,184500,182500,183000,152507.9375,657116,2026-02-19 06:47:45.287325+00:00
22-04-2022,181500,182500,179000,180000,150007.8281,852781,2026-02-19 06:47:45.287325+00:00
25-04-2022,177000,184500,176500,182000,151674.5469,1504197,2026-02-19 06:47:45.287325+00:00
26-04-2022,187000,191000,186500,187000,155841.4531,2313611,2026-02-19 06:47:45.287325+00:00
27-04-2022,184000,188500,183000,187000,155841.4531,1152068,2026-02-19 06:47:45.287325+00:00
28-04-2022,188000,189000,186000,188500,157091.5156,705457,2026-02-19 06:47:45.287325+00:00
29-04-2022,187000,188000,184000,186000,155008.0469,767005,2026-02-19 06:47:45.287325+00:00
02-05-2022,184000,188000,184000,187000,155841.4531,496083,2026-02-19 06:47:45.287325+00:00
03-05-2022,185500,186500,182500,183500,152924.625,662535,2026-02-19 06:47:45.287325+00:00
04-05-2022,183500,184500,182000,184000,153341.3125,347996,2026-02-19 06:47:45.287325+00:00
06-05-2022,181500,183500,181000,182500,152091.2656,375723,2026-02-19 06:47:45.287325+00:00
10-05-2022,180500,181500,176000,180500,150424.4844,774377,2026-02-19 06:47:45.287325+00:00
11-05-2022,178500,184500,178000,183000,152507.9375,724251,2026-02-19 06:47:45.287325+00:00
12-05-2022,181000,183500,180000,180500,150424.4844,691192,2026-02-19 06:47:45.287325+00:00
13-05-2022,182000,187000,181500,186500,155424.7344,924029,2026-02-19 06:47:45.287325+00:00
16-05-2022,188500,189500,183500,184000,153341.3125,548683,2026-02-19 06:47:45.287325+00:00
17-05-2022,185500,186500,182500,185500,154591.3594,530263,2026-02-19 06:47:45.287325+00:00
18-05-2022,187000,187500,183500,185500,154591.3594,541137,2026-02-19 06:47:45.287325+00:00
19-05-2022,181500,183500,181000,182000,151674.5469,542030,2026-02-19 06:47:45.287325+00:00
20-05-2022,183500,186500,183000,186500,155424.7344,469517,2026-02-19 06:47:45.287325+00:00
23-05-2022,188500,189000,186500,188000,156674.7969,436270,2026-02-19 06:47:45.287325+00:00
24-05-2022,187000,188000,183500,185000,154174.7031,431231,2026-02-19 06:47:45.287325+00:00
25-05-2022,186000,186000,182000,183500,152924.625,482136,2026-02-19 06:47:45.287325+00:00
26-05-2022,183500,186000,183000,184000,153341.3125,428541,2026-02-19 06:47:45.287325+00:00
27-05-2022,186500,186500,184500,185500,154591.3594,334939,2026-02-19 06:47:45.287325+00:00
30-05-2022,187500,188000,185500,187500,156258.0938,368902,2026-02-19 06:47:45.287325+00:00
31-05-2022,187000,189500,187000,189500,157924.8594,916327,2026-02-19 06:47:45.287325+00:00
02-06-2022,189000,189000,186500,187500,156258.0938,387758,2026-02-19 06:47:45.287325+00:00
03-06-2022,188500,189000,185000,187000,155841.4531,400003,2026-02-19 06:47:45.287325+00:00
07-06-2022,186000,186500,183000,183500,152924.625,621262,2026-02-19 06:47:45.287325+00:00
08-06-2022,183500,185000,182000,183000,152507.9375,556940,2026-02-19 06:47:45.287325+00:00
09-06-2022,183000,183500,180500,182500,152091.2656,656175,2026-02-19 06:47:45.287325+00:00
10-06-2022,181500,185000,180500,184500,153758,571131,2026-02-19 06:47:45.287325+00:00
13-06-2022,180000,181500,173000,175000,145840.9219,1193167,2026-02-19 06:47:45.287325+00:00
14-06-2022,171500,172500,169000,171500,142924.125,1122467,2026-02-19 06:47:45.287325+00:00
15-06-2022,173500,179000,171500,174000,145007.5313,995832,2026-02-19 06:47:45.287325+00:00
16-06-2022,177000,177500,172500,173000,144174.1719,619047,2026-02-19 06:47:45.287325+00:00
17-06-2022,168000,172000,168000,170000,141674.0156,784685,2026-02-19 06:47:45.287325+00:00
20-06-2022,172500,173000,168500,170500,142090.7188,518566,2026-02-19 06:47:45.287325+00:00
21-06-2022,171500,175000,170000,172500,143757.4844,532008,2026-02-19 06:47:45.287325+00:00
22-06-2022,174500,175000,171000,171500,142924.125,633838,2026-02-19 06:47:45.287325+00:00
23-06-2022,171500,174000,170000,171000,142507.4063,807430,2026-02-19 06:47:45.287325+00:00
24-06-2022,170500,175000,170500,173000,144174.1719,472975,2026-02-19 06:47:45.287325+00:00
27-06-2022,177000,185000,176500,183000,152507.9375,1348957,2026-02-19 06:47:45.287325+00:00
28-06-2022,183500,189000,183500,186000,155008.0469,1021549,2026-02-19 06:47:45.287325+00:00
29-06-2022,180000,181000,172500,175500,147048.1875,2543120,2026-02-19 06:47:45.287325+00:00
30-06-2022,176500,184500,175500,180500,151237.5938,1651221,2026-02-19 06:47:45.287325+00:00
01-07-2022,181500,185000,179500,180000,150818.6563,916020,2026-02-19 06:47:45.287325+00:00
04-07-2022,181000,183000,175000,178000,149142.9063,1006440,2026-02-19 06:47:45.287325+00:00
05-07-2022,180000,181000,173500,177500,148723.9688,1097504,2026-02-19 06:47:45.287325+00:00
06-07-2022,176000,177000,172000,172500,144534.5469,924184,2026-02-19 06:47:45.287325+00:00
07-07-2022,175000,177000,172500,175000,146629.25,536363,2026-02-19 06:47:45.287325+00:00
08-07-2022,177500,180500,177000,178000,149142.9063,824702,2026-02-19 06:47:45.287325+00:00
11-07-2022,180000,182000,179000,179000,149980.7813,660814,2026-02-19 06:47:45.287325+00:00
12-07-2022,180000,181500,177000,179000,149980.7813,539027,2026-02-19 06:47:45.287325+00:00
13-07-2022,180000,185000,178500,183500,153751.25,941277,2026-02-19 06:47:45.287325+00:00
14-07-2022,183000,184500,180500,182500,152913.3594,780637,2026-02-19 06:47:45.287325+00:00
15-07-2022,183000,184500,178500,183500,153751.25,768143,2026-02-19 06:47:45.287325+00:00
18-07-2022,187000,188500,183500,185500,155426.9844,699961,2026-02-19 06:47:45.287325+00:00
19-07-2022,185000,189000,184500,188500,157940.6563,868892,2026-02-19 06:47:45.287325+00:00
20-07-2022,191500,191500,188500,189000,158359.5625,985986,2026-02-19 06:47:45.287325+00:00
21-07-2022,189000,193500,185500,189000,158359.5625,2136819,2026-02-19 06:47:45.287325+00:00
22-07-2022,191000,193000,188000,191000,160035.3281,1378005,2026-02-19 06:47:45.287325+00:00
25-07-2022,192500,198500,192500,196000,164224.75,1352264,2026-02-19 06:47:45.287325+00:00
26-07-2022,196000,196500,192500,196000,164224.75,735482,2026-02-19 06:47:45.287325+00:00
27-07-2022,196000,197000,193000,196000,164224.75,608998,2026-02-19 06:47:45.287325+00:00
28-07-2022,198000,198000,194000,195000,163386.8594,757504,2026-02-19 06:47:45.287325+00:00
29-07-2022,196000,197000,194000,196000,164224.75,844829,2026-02-19 06:47:45.287325+00:00
01-08-2022,196000,198000,195000,196000,164224.75,601112,2026-02-19 06:47:45.287325+00:00
02-08-2022,196500,197000,193500,196500,164643.7031,721088,2026-02-19 06:47:45.287325+00:00
03-08-2022,197000,198000,196000,197000,165062.625,683572,2026-02-19 06:47:45.287325+00:00
04-08-2022,198000,198500,194500,196500,164643.7031,622111,2026-02-19 06:47:45.287325+00:00
05-08-2022,196000,197500,193500,194500,162967.9219,919482,2026-02-19 06:47:45.287325+00:00
08-08-2022,193500,196000,193000,196000,164224.75,635689,2026-02-19 06:47:45.287325+00:00
09-08-2022,195500,196000,191000,193500,162130.0469,962838,2026-02-19 06:47:45.287325+00:00
10-08-2022,193000,194500,192000,192500,161292.1719,510243,2026-02-19 06:47:45.287325+00:00
11-08-2022,195000,195000,192500,193000,161711.125,731121,2026-02-19 06:47:45.287325+00:00
12-08-2022,193500,197500,193500,196000,164224.75,627417,2026-02-19 06:47:45.287325+00:00
16-08-2022,198000,199500,196000,197500,165481.5938,505801,2026-02-19 06:47:45.287325+00:00
17-08-2022,195000,196500,188000,190000,159197.4531,1410422,2026-02-19 06:47:45.287325+00:00
18-08-2022,186500,187500,184000,186000,155845.9219,1438270,2026-02-19 06:47:45.287325+00:00
19-08-2022,187000,191500,186500,190000,159197.4531,770986,2026-02-19 06:47:45.287325+00:00
22-08-2022,187500,192000,187000,189000,158359.5625,532730,2026-02-19 06:47:45.287325+00:00
23-08-2022,189000,193000,188000,189000,158359.5625,711974,2026-02-19 06:47:45.287325+00:00
24-08-2022,190000,191000,185500,188000,157521.6875,700265,2026-02-19 06:47:45.287325+00:00
25-08-2022,189000,192500,188500,192000,160873.2344,561737,2026-02-19 06:47:45.287325+00:00
26-08-2022,192500,194000,191500,193500,162130.0469,473581,2026-02-19 06:47:45.287325+00:00
29-08-2022,188500,189000,186500,188500,157940.6563,601747,2026-02-19 06:47:45.287325+00:00
30-08-2022,190500,196000,190500,195500,163805.8125,891335,2026-02-19 06:47:45.287325+00:00
31-08-2022,195000,197500,194500,196000,164224.75,762426,2026-02-19 06:47:45.287325+00:00
01-09-2022,193500,197500,191000,195500,163805.8125,785337,2026-02-19 06:47:45.287325+00:00
02-09-2022,199000,203500,196000,196500,164643.7031,1401989,2026-02-19 06:47:45.287325+00:00
05-09-2022,197500,201000,197500,200000,167576.2656,886938,2026-02-19 06:47:45.287325+00:00
06-09-2022,200500,201000,198000,201000,168414.1563,591596,2026-02-19 06:47:45.287325+00:00
07-09-2022,201000,203000,199000,202000,169252.0469,758254,2026-02-19 06:47:45.287325+00:00
08-09-2022,202500,203000,198500,200000,167576.2656,860563,2026-02-19 06:47:45.287325+00:00
13-09-2022,200500,201500,198000,200500,167995.2188,910285,2026-02-19 06:47:45.287325+00:00
14-09-2022,197000,200000,196000,198500,166319.4531,668955,2026-02-19 06:47:45.287325+00:00
15-09-2022,199000,201000,198000,198000,165900.4688,404656,2026-02-19 06:47:45.287325+00:00
16-09-2022,199500,202500,199000,201000,168414.1563,911954,2026-02-19 06:47:45.287325+00:00
19-09-2022,201500,202000,198000,201500,168833.0938,693456,2026-02-19 06:47:45.287325+00:00
20-09-2022,202500,202500,198500,198500,166319.4531,692217,2026-02-19 06:47:45.287325+00:00
21-09-2022,197000,197500,194500,197000,165062.625,622478,2026-02-19 06:47:45.287325+00:00
22-09-2022,194500,197000,192500,193500,162130.0469,540322,2026-02-19 06:47:45.287325+00:00
23-09-2022,194000,195500,190500,190500,159616.375,680644,2026-02-19 06:47:45.287325+00:00
26-09-2022,187000,187500,180500,182500,152913.3594,1609911,2026-02-19 06:47:45.287325+00:00
27-09-2022,182500,186000,182000,186000,155845.9219,890612,2026-02-19 06:47:45.287325+00:00
28-09-2022,184000,184500,177500,179500,150399.7188,1163914,2026-02-19 06:47:45.287325+00:00
29-09-2022,182500,184000,181000,181500,152075.4375,714142,2026-02-19 06:47:45.287325+00:00
30-09-2022,181000,183000,174000,176500,147886.0625,1005125,2026-02-19 06:47:45.287325+00:00
04-10-2022,179000,183000,177500,179500,150399.7188,831935,2026-02-19 06:47:45.287325+00:00
05-10-2022,183500,184000,172000,177000,148305.0313,1144019,2026-02-19 06:47:45.287325+00:00
06-10-2022,178500,179500,175000,178000,149142.9063,611007,2026-02-19 06:47:45.287325+00:00
07-10-2022,176500,176500,174000,175500,147048.1875,608384,2026-02-19 06:47:45.287325+00:00
11-10-2022,170000,170500,166000,168000,140764.0781,1145441,2026-02-19 06:47:45.287325+00:00
12-10-2022,166500,169500,165500,168000,140764.0781,821753,2026-02-19 06:47:45.287325+00:00
13-10-2022,167500,168000,164500,164500,137831.4688,691537,2026-02-19 06:47:45.287325+00:00
14-10-2022,167000,168000,165000,167000,139926.2031,657249,2026-02-19 06:47:45.287325+00:00
17-10-2022,166000,168500,164000,167000,139926.2031,665601,2026-02-19 06:47:45.287325+00:00
18-10-2022,170500,171500,165000,168000,140764.0781,1286984,2026-02-19 06:47:45.287325+00:00
19-10-2022,166000,172500,166000,168000,140764.0781,1111330,2026-02-19 06:47:45.287325+00:00
20-10-2022,168500,169500,166500,168500,141183.0156,692203,2026-02-19 06:47:45.287325+00:00
21-10-2022,169000,169500,165500,167000,139926.2031,695788,2026-02-19 06:47:45.287325+00:00
24-10-2022,169000,169500,161500,161500,135317.8438,1443569,2026-02-19 06:47:45.287325+00:00
25-10-2022,162500,163000,160000,162500,136155.7344,967860,2026-02-19 06:47:45.287325+00:00
26-10-2022,163000,164000,160000,160500,134479.9844,1023919,2026-02-19 06:47:45.287325+00:00
27-10-2022,161000,163500,160500,162000,135736.7656,876823,2026-02-19 06:47:45.287325+00:00
28-10-2022,162000,166000,161500,164000,137412.5313,752111,2026-02-19 06:47:45.287325+00:00
31-10-2022,166000,166500,162000,164500,137831.4688,622380,2026-02-19 06:47:45.287325+00:00
01-11-2022,163500,165000,162000,164500,137831.4688,628185,2026-02-19 06:47:45.287325+00:00
02-11-2022,164500,165000,162000,165000,138250.4219,941434,2026-02-19 06:47:45.287325+00:00
03-11-2022,162500,163000,160500,162000,135736.7656,1008989,2026-02-19 06:47:45.287325+00:00
04-11-2022,162000,164000,161500,163000,136574.6563,522276,2026-02-19 06:47:45.287325+00:00
07-11-2022,166500,170000,165500,169500,142020.8906,1126417,2026-02-19 06:47:45.287325+00:00
08-11-2022,171500,172000,167500,170000,142439.8281,804889,2026-02-19 06:47:45.287325+00:00
09-11-2022,170500,172000,167000,169500,142020.8906,953568,2026-02-19 06:47:45.287325+00:00
10-11-2022,167000,173000,166500,169500,142020.8906,1018720,2026-02-19 06:47:45.287325+00:00
11-11-2022,174500,175500,171000,172000,144115.6094,980474,2026-02-19 06:47:45.287325+00:00
14-11-2022,174500,179500,174000,176000,147467.125,1379189,2026-02-19 06:47:45.287325+00:00
15-11-2022,176500,177000,173000,174500,146210.3125,838806,2026-02-19 06:47:45.287325+00:00
16-11-2022,175000,175500,170500,172000,144115.6094,642717,2026-02-19 06:47:45.287325+00:00
17-11-2022,171000,172500,169500,170000,142439.8281,502812,2026-02-19 06:47:45.287325+00:00
18-11-2022,170000,173000,169500,169500,142020.8906,559141,2026-02-19 06:47:45.287325+00:00
21-11-2022,169500,170000,166500,168000,140764.0781,517728,2026-02-19 06:47:45.287325+00:00
22-11-2022,167500,168000,165000,165500,138669.3594,454542,2026-02-19 06:47:45.287325+00:00
23-11-2022,166500,167500,164000,166000,139088.3125,449446,2026-02-19 06:47:45.287325+00:00
24-11-2022,168000,168500,166500,167500,140345.1406,323362,2026-02-19 06:47:45.287325+00:00
25-11-2022,168000,168500,166000,166000,139088.3125,356637,2026-02-19 06:47:45.287325+00:00
28-11-2022,166000,169500,164000,167500,140345.1406,551024,2026-02-19 06:47:45.287325+00:00
29-11-2022,168000,169500,167000,169000,141601.9531,341427,2026-02-19 06:47:45.287325+00:00
30-11-2022,169000,170500,168500,169000,141601.9531,633720,2026-02-19 06:47:45.287325+00:00
01-12-2022,172000,173000,170500,171500,143696.6875,499538,2026-02-19 06:47:45.287325+00:00
02-12-2022,172000,172500,168500,169000,141601.9531,453689,2026-02-19 06:47:45.287325+00:00
05-12-2022,169500,170000,164500,165500,138669.3594,788455,2026-02-19 06:47:45.287325+00:00
06-12-2022,164000,165000,162500,164500,137831.4688,434862,2026-02-19 06:47:45.287325+00:00
07-12-2022,163500,165000,163000,163000,136574.6563,379112,2026-02-19 06:47:45.287325+00:00
08-12-2022,163500,163500,161000,162000,135736.7656,703551,2026-02-19 06:47:45.287325+00:00
09-12-2022,163500,164000,162000,162500,136155.7344,464194,2026-02-19 06:47:45.287325+00:00
12-12-2022,162000,163500,162000,163500,136993.6094,232963,2026-02-19 06:47:45.287325+00:00
13-12-2022,164000,164000,158000,159500,133642.0938,756323,2026-02-19 06:47:45.287325+00:00
14-12-2022,160000,165000,159500,163500,136993.6094,614474,2026-02-19 06:47:45.287325+00:00
15-12-2022,162500,165000,162000,162000,135736.7656,383741,2026-02-19 06:47:45.287325+00:00
16-12-2022,160000,163000,160000,162500,136155.7344,446581,2026-02-19 06:47:45.287325+00:00
19-12-2022,160500,161500,157500,159000,133223.1406,734465,2026-02-19 06:47:45.287325+00:00
20-12-2022,158000,158500,154500,157000,131547.375,1039931,2026-02-19 06:47:45.287325+00:00
21-12-2022,157000,157500,155500,156000,130709.4922,531850,2026-02-19 06:47:45.287325+00:00
22-12-2022,156500,159500,156500,158500,132804.2031,452454,2026-02-19 06:47:45.287325+00:00
23-12-2022,157000,158000,155500,157000,131547.375,336597,2026-02-19 06:47:45.287325+00:00
26-12-2022,157000,159000,157000,158000,132385.2813,387872,2026-02-19 06:47:45.287325+00:00
27-12-2022,158500,160000,157000,158000,132385.2813,637139,2026-02-19 06:47:45.287325+00:00
28-12-2022,156000,156500,154000,154000,134127.1406,556921,2026-02-19 06:47:45.287325+00:00
29-12-2022,153000,154000,150500,151000,131514.2813,552974,2026-02-19 06:47:45.287325+00:00
02-01-2023,154000,161000,154000,157000,136740.0469,1132256,2026-02-19 06:47:45.287325+00:00
03-01-2023,158500,160500,156000,159000,138481.9375,787752,2026-02-19 06:47:45.287325+00:00
04-01-2023,157500,161000,157500,160500,139788.3906,463444,2026-02-19 06:47:45.287325+00:00
05-01-2023,161000,161500,158000,159000,138481.9375,577152,2026-02-19 06:47:45.287325+00:00
06-01-2023,157500,161500,157500,159500,138917.4219,502420,2026-02-19 06:47:45.287325+00:00
09-01-2023,161000,164500,160000,164000,142836.7188,614204,2026-02-19 06:47:45.287325+00:00
10-01-2023,162500,164000,161500,163000,141965.7813,414613,2026-02-19 06:47:45.287325+00:00
11-01-2023,163500,165000,163000,164000,142836.7188,367725,2026-02-19 06:47:45.287325+00:00
12-01-2023,166000,168000,164500,166500,145014.1094,869403,2026-02-19 06:47:45.287325+00:00
13-01-2023,167500,170000,167000,169000,147191.5,707095,2026-02-19 06:47:45.287325+00:00
16-01-2023,166500,167500,163500,166500,145014.1094,797353,2026-02-19 06:47:45.287325+00:00
17-01-2023,166500,167000,164500,166000,144578.6406,452113,2026-02-19 06:47:45.287325+00:00
18-01-2023,166500,166500,162500,164500,143272.2031,499603,2026-02-19 06:47:45.287325+00:00
19-01-2023,162000,164000,162000,164000,142836.7188,353522,2026-02-19 06:47:45.287325+00:00
20-01-2023,163000,164500,163000,164500,143272.2031,296063,2026-02-19 06:47:45.287325+00:00
25-01-2023,166100,166500,165200,165700,144317.3438,2088,2026-02-19 06:47:45.287325+00:00
26-01-2023,166600,176200,166600,175100,152504.3281,14251,2026-02-19 06:47:45.287325+00:00
27-01-2023,177000,177600,173300,173900,151459.1875,4005,2026-02-19 06:47:45.287325+00:00
30-01-2023,174400,175700,169400,173900,151459.1875,3624,2026-02-19 06:47:45.287325+00:00
31-01-2023,169000,170400,167000,170000,148062.4531,5408,2026-02-19 06:47:45.287325+00:00
01-02-2023,169200,171500,168700,167000,145449.5781,3251,2026-02-19 06:47:45.287325+00:00
02-02-2023,171500,172900,169300,169900,147975.3438,3621,2026-02-19 06:47:45.287325+00:00
03-02-2023,170100,174500,169600,169900,147975.3438,3940,2026-02-19 06:47:45.287325+00:00
06-02-2023,174000,174700,170700,172800,150501.125,1700,2026-02-19 06:47:45.287325+00:00
07-02-2023,171000,171200,169500,170500,148497.9375,2221,2026-02-19 06:47:45.287325+00:00
08-02-2023,171500,173000,170200,170500,148497.9375,1223,2026-02-19 06:47:45.287325+00:00
09-02-2023,171900,174000,171500,172600,150326.9219,3503,2026-02-19 06:47:45.287325+00:00
10-02-2023,171600,173500,171100,173200,150849.5156,1670,2026-02-19 06:47:45.287325+00:00
13-02-2023,172700,174300,171300,171600,149455.9844,3230,2026-02-19 06:47:45.287325+00:00
14-02-2023,172900,175700,172700,173700,151284.9844,1429,2026-02-19 06:47:45.287325+00:00
15-02-2023,174600,175300,171800,172700,150414.0625,937,2026-02-19 06:47:45.287325+00:00
16-02-2023,173400,180000,173300,179300,156162.3594,3219,2026-02-19 06:47:45.287325+00:00
17-02-2023,177400,179800,177000,179000,155901.0625,1647,2026-02-19 06:47:45.287325+00:00
20-02-2023,179400,179400,176600,178200,155204.2969,1245,2026-02-19 06:47:45.287325+00:00
21-02-2023,178500,179000,175500,178200,155204.2969,2722,2026-02-19 06:47:45.287325+00:00
22-02-2023,175800,176900,174000,174200,151720.4688,3595,2026-02-19 06:47:45.287325+00:00
23-02-2023,174400,178600,174300,176200,153462.4063,3418,2026-02-19 06:47:45.287325+00:00
24-02-2023,176200,177300,173800,173900,151459.1875,1925,2026-02-19 06:47:45.287325+00:00
27-02-2023,173100,173600,170200,173300,150936.5938,427027,2026-02-19 06:47:45.287325+00:00
28-02-2023,174100,178100,174000,176300,153549.4688,824763,2026-02-19 06:47:45.287325+00:00
02-03-2023,176500,179800,176500,178500,155465.5938,747929,2026-02-19 06:47:45.287325+00:00
03-03-2023,177500,178200,175000,176100,153375.2813,549203,2026-02-19 06:47:45.287325+00:00
06-03-2023,177800,178500,176000,177500,154594.6406,547005,2026-02-19 06:47:45.287325+00:00
07-03-2023,176500,177500,175100,175100,152504.3281,462996,2026-02-19 06:47:45.287325+00:00
08-03-2023,174300,176100,174100,174900,152330.125,497195,2026-02-19 06:47:45.287325+00:00
09-03-2023,176600,180400,175700,176300,153549.4688,808110,2026-02-19 06:47:45.287325+00:00
